"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.video_url_mp4","Input.video_url_webm","Input.title","Input.start_time","Input.end_time","Answer.annotationText","Answer.endTimeList","Answer.noMoreActions","Answer.startTimeList","Approve","Reject"
"2LNUUKQOYGNMMWB2UR70C07SWSMGYH","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Thu Feb 13 11:00:33 GMT 2014","","","2E70OHOVR14MNFCC7CTHPCWAADY56E","A3DY78Q4FCWTXX","Approved","Wed Feb 12 01:28:00 GMT 2014","Wed Feb 12 01:42:38 GMT 2014","Wed Feb 12 17:42:38 PST 2014","Wed Feb 12 11:18:11 PST 2014","","","878","100% (33/33)","100% (33/33)","100% (10/10)","http://cs.ubc.ca/~troniak/50salad.mp4","http://cs.ubc.ca/~troniak/50salad.webm","","190.0","200.0","Tag|Place lettuce on table|Grasp lettuce|Move lettuce|Grasp lettuce|Lift lettuce to hand|Place thumb on lettuce|Grab lettuce|Move lettuce to pile|Move lettuce away from pile|Place lettuce on pile|Move pile of lettuce|Place lettuce on pile|Reach for knife|Grasp knife|Carry knife to pile of lettuce|Cut lettuce|Place knife on table|Grasp lettuce|Raise lettuce|Raise lettuce to pile|Reach for lettuce|Move lettuce","End Time|0.6399|1.2428|1.6426|2.9226|3.4054|3.6055|4.0055|4.2891|4.7329|4.5729|4.8928|5.8928|5.2127|5.3727|5.9327|6.8926|7.6126|8.2926|8.2531|9.1732|9.5331|9.9600","","Start Time|0|0.7629|1.2427|2.8427|2.9254|3.4054|3.6454|4.0091|4.2929|4.2929|4.7329|4.8529|4.9327|5.2127|5.3727|5.9327|6.8526|7.6534|7.5331|8.3332|9.2531|9.5348"
"2HY5R98D8J3Z42K2EWEYNG3MDWLFV9","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Mon Feb 24 13:50:03 GMT 2014","","","2432YU98JHSXB6RVMI2JKIOBNCQCOU","A1AXIY3LLO186R","Submitted","Sat Feb 22 10:01:08 GMT 2014","Sat Feb 22 10:09:14 GMT 2014","Sun Feb 23 02:09:14 PST 2014","","","","486","100% (6/6)","100% (6/6)","100% (6/6)","http://cs.ubc.ca/~troniak/50salad.mp4","http://cs.ubc.ca/~troniak/50salad.webm","","200.0","210.0","Tag|ARRANGING CABBAGE LEAVES INTO A PILE|TAKING SOME MORE CABBAGE LEAVES FROM THE BAG|TAKING KINIFE FROM THE TABLE|CUTTING THE LEAVES|ARRANGING THE LEAVES ON THE TOP OF THE PILE|CUTTING THE PILE OF CABBAGE LEAVES","End Time|1.0699|3.4900|4.2400|5.4000|7.4499|9.9998","on","Start Time|0|1.0729|3.4936|4.2400|5.4000|7.4499"
"2HY5R98D8J3Z42K2EWEYNG3MDWLFV9","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Mon Feb 24 13:50:03 GMT 2014","","","28ENCWYB49FDINGRJ4SJZNST9LPOSP","A3DY78Q4FCWTXX","Approved","Thu Feb 06 02:35:00 GMT 2014","Thu Feb 06 02:47:16 GMT 2014","Thu Feb 06 18:47:16 PST 2014","Thu Feb 06 11:12:01 PST 2014","","","736","100% (33/33)","100% (33/33)","100% (10/10)","http://cs.ubc.ca/~troniak/50salad.mp4","http://cs.ubc.ca/~troniak/50salad.webm","","200.0","210.0","Tag|Reach for knife|Set down lettuce|Place hand on lettuce|Grab lettuce|Place lettuce|Rotate wrist|Reach for lettuce|Carry lettuce|Grasp lettuce|Place lettuce|Grasp knife|Raise knife|Cut lettuce|Place lettuce|Reach for lettuce|Grasp lettuce|Place lettuce|Place hand on lettuce|Place knife on lettuce|Rotate knife|Cut lettuce|Reposition hand","End Time|0.3199|0.4799|0.7998|0.7665|1.2418|1.1264|1.9664|3.1665|3.1264|3.9265|3.5264|3.9664|4.8464|5.6073|5.4502|5.5311|6.2911|6.6110|7.0517|7.6516|10|9.4543","","Start Time|0.0800|0.1200|0.3598|0.4817|0.7617|0.9664|1.3665|2.1665|2.7264|3.2065|3.1665|3.5264|4.0865|4.8873|5.0103|5.4510|5.5311|6.2110|6.6518|7.1716|7.6915|9.0143"
"2HY5R98D8J3Z42K2EWEYNG3MDWLFV9","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Mon Feb 24 13:50:03 GMT 2014","","","2K36BFMFFOY28OP35I4GPSC0V06LY7","A2QAJ8BJ5QBB9A","Approved","Wed Feb 05 15:08:57 GMT 2014","Wed Feb 05 15:15:18 GMT 2014","Thu Feb 06 15:15:18 GMT 2014","2014/02/06 15:17:15 +0000","","","381","100% (34/34)","100% (34/34)","100% (6/6)","http://cs.ubc.ca/~troniak/50salad.mp4","http://cs.ubc.ca/~troniak/50salad.webm","","200.0","210.0","Tag|Setting lettuce down|Reaching for piece of lettuce|Moving lettuce|Turning to the side|Reaching in bag|Taking lettuce from a bag|Setting lettuce down|Picking up knife|Cutting lettuce|Placing lettuce on stack|Turning knife|Cutting lettuce","End Time|0.5637|0.7407|1.3403|1.7300|2.0647|2.9273|3.3961|3.9780|5.0327|6.4103|7.5098|10","on","Start Time|0|0.5718|0.7455|1.3412|1.7359|2.0646|2.9284|3.4021|3.9779|5.0337|6.4103|7.5110"
"2HY5R98D8J3Z42K2EWEYNG3MDWLFV9","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Mon Feb 24 13:50:03 GMT 2014","","","2X1U8P9Y38T0MS6DEXPIX0JTDF1HYR","A9XWAWNLJN8DA","Approved","Mon Feb 03 17:09:04 GMT 2014","Mon Feb 03 17:24:28 GMT 2014","Tue Feb 04 09:24:28 PST 2014","Mon Feb 03 11:30:52 PST 2014","","","924","100% (12/12)","100% (12/12)","0% (0/0)","http://cs.ubc.ca/~troniak/50salad.mp4","http://cs.ubc.ca/~troniak/50salad.webm","","200.0","210.0","Tag|arranging cabbage leaves|taking cabbage leaves|cutting a cabbage |arranging to cut|cutting it","End Time|1.4299|2.6814|4.9899|7.2370|10","","Start Time|0|1.4348|2.7135|5.0063|7.2370"
"222H1Q6SVQ8LY3A0G9C5ZBVCJD3M3P","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Thu Feb 13 11:00:33 GMT 2014","","","2PB51Y7QEOZJOLGBYVKMZFXRHVDDGK","A2QAJ8BJ5QBB9A","Approved","Wed Feb 05 14:59:40 GMT 2014","Wed Feb 05 15:02:34 GMT 2014","Thu Feb 06 15:02:34 GMT 2014","2014/02/06 15:07:16 +0000","","","174","100% (34/34)","100% (34/34)","100% (6/6)","http://cs.ubc.ca/~troniak/cmu_salad.mp4","http://cs.ubc.ca/~troniak/cmu_salad.webm","","130.0","140.0","Tag|Slicing a carrot|Reaching for carrot piece|Picking up carrot piece|Slicing a carrot|Mixing salad","End Time|3.3548|4.3284|4.7394|9.5849|9.9998","on","Start Time|0|3.3579|4.3386|4.7434|9.5861"
"222H1Q6SVQ8LY3A0G9C5ZBVCJD3M3P","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Thu Feb 13 11:00:33 GMT 2014","","","2XXF3Q0JG5T2CI06KEV9Q9SSWJYEIW","A3DY78Q4FCWTXX","Approved","Wed Feb 05 03:57:32 GMT 2014","Wed Feb 05 04:07:43 GMT 2014","Wed Feb 05 20:07:43 PST 2014","Wed Feb 05 07:21:29 PST 2014","","","611","100% (33/33)","100% (33/33)","100% (10/10)","http://cs.ubc.ca/~troniak/cmu_salad.mp4","http://cs.ubc.ca/~troniak/cmu_salad.webm","","130.0","140.0","Tag|Cut carrot|Cut carrot|Cut carrot|Cut carrot|Reach into sink|Grab carrot|Carry piece of carrot to bowl|Cut carrot|Cut carrot|Cut carrot|Rotate knife|Place knife in bowl|Stir salad|Adjust grip on carrot|Rotate carrot|Rotate Carrot|Rotate carrot|Rotate carrot","End Time|0.2800|0.8009|1.5609|3.1209|4.2409|4.4408|4.8427|6.0426|7.2827|8.9600|9.5600|9.8400|10|2|6.0800|6.4399|7.9199|9.0399","","Start Time|0|0.6008|1.1608|2.9609|3.4009|4.2409|4.4437|5.1227|6.7626|8.4427|9.4399|9.6399|9.8400|1.7199|5.4799|6.1599|7.5200|8.8000"
"2NSUC26DG67HRSR5MIB0NOK2KQED65","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Thu Feb 13 11:00:33 GMT 2014","","","2HSG5R98D8J7L9V6EVKN9CG3QJ3UEC","A3DY78Q4FCWTXX","Approved","Fri Feb 07 13:05:12 GMT 2014","Fri Feb 07 13:15:46 GMT 2014","Sat Feb 08 13:15:46 GMT 2014","2014/02/08 13:17:22 +0000","","","634","100% (33/33)","100% (33/33)","100% (10/10)","http://cs.ubc.ca/~troniak/cmu_salad.mp4","http://cs.ubc.ca/~troniak/cmu_salad.webm","","140.0","150.0","Tag|Shove salad|Raise knife|Rotate knife|Grab peeler|Place carrot on counter|Place peeler on counter|Place knife on counter|Grab bag|Lift bag|Grab bag|Reach into bag|Lift cucumber|Drop cucumber|Carry bag|Grab bag|Remove cucumber|Rotate wrist|Bring hands together|Grab bag|Place bag on counter|Pass cucumber to other hand|Reach for peeler","End Time|0.4000|0.8400|1|1.5200|1.8000|3|3.8400|4.1599|4.6399|4.8000|5.3600|6.1200|6.2427|7.5628|7.8828|8.1628|8.3627|8.7236|8.8436|9.4036|9.7684|10","","Start Time|0|0.5999|0.8400|1.2400|1.4000|1.9600|3.2400|3.8799|4.1599|4|4.8000|5.3600|6.1228|6.2427|7.6827|7.8828|8.1628|8.3635|8.7236|8.8436|9.4884|9.8000"
"2NSUC26DG67HRSR5MIB0NOK2KQED65","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Thu Feb 13 11:00:33 GMT 2014","","","2WGFXRDS4IC54T1XJM6MC1A2MY9YV4","A2QAJ8BJ5QBB9A","Approved","Wed Feb 05 15:15:38 GMT 2014","Wed Feb 05 15:22:10 GMT 2014","Thu Feb 06 15:22:10 GMT 2014","2014/02/06 15:22:15 +0000","","","392","100% (34/34)","100% (34/34)","100% (6/6)","http://cs.ubc.ca/~troniak/cmu_salad.mp4","http://cs.ubc.ca/~troniak/cmu_salad.webm","","140.0","150.0","Tag|Missing salad|Putting carrot down|Putting carrot peeler down|Putting knife down|Reaching for bag|Opening bag|Reaching in bag|Picking bag up|Removing cucumber from bag|Setting bag down|Moving cucumber to other hand|Reaching for utensil","End Time|0.8399|1.9507|2.8394|3.9191|4.1089|4.9686|5.3854|8.6490|8.9938|9.4526|9.7198|9.9998","on","Start Time|0|0.8419|1.9536|2.8403|3.9190|4.1108|4.9696|5.3893|8.6571|8.9938|9.4585|9.7232"
"2NSUC26DG67HRSR5MIB0NOK2KQED65","2G2RNDWIOV1WXNBDZW7UC3YDZ9SWHE","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.25","Mon Feb 03 11:00:33 GMT 2014","15","BatchId:1405274;","7200","86400","Thu Feb 13 11:00:33 GMT 2014","","","2Z8FL6VCPWZDHI164RM137SN7SE8NH","A9XWAWNLJN8DA","Approved","Tue Feb 11 06:44:53 GMT 2014","Tue Feb 11 06:48:37 GMT 2014","Tue Feb 11 22:48:37 PST 2014","Tue Feb 11 20:00:05 PST 2014","","","224","100% (12/12)","100% (12/12)","0% (0/0)","http://cs.ubc.ca/~troniak/cmu_salad.mp4","http://cs.ubc.ca/~troniak/cmu_salad.webm","","140.0","150.0","Tag|putting the carrot down|puttiong the knife down|taking the parcel|openning the parcel|try to open a parcel","End Time|1.9107|3.0397|4.5766|5.4843|8.0391","","Start Time|0|1.9108|3.0397|4.5765|5.4863"
